DA Warner,1.622978925617,18
SE Marsh,1.482792856234,18
RV Uthappa,1.407048992332,18
SK Raina,1.377115827281,18
AB de Villiers,1.250649749845,18
Yuvraj Singh,1.212854746252,18
RG Sharma,1.172564911267,18
BB McCullum,1.146844139814,18
S Dhawan,1.103610156846,18
MS Dhoni,1.102753908451,18
G Gambhir,1.060694631074,18
SC Ganguly,1.004774522680,18
V Sehwag,1.003154313756,18
JP Duminy,0.992882951263,18
AT Rayudu,0.974954579884,18
SR Tendulkar,0.974611478826,18
AC Gilchrist,0.960089625201,18
KC Sangakkara,0.943682353648,18
V Kohli,0.914164874698,18
YK Pathan,0.892356387194,18
MEK Hussey,0.877525512478,18
KD Karthik,0.865779321923,18
PD Collingwood,0.865344355431,18
R Dravid,0.820638800949,18
M Vijay,0.807768284624,18
JH Kallis,0.804555983427,18
RA Jadeja,0.778149498343,18
A Symonds,0.773272310197,18
SR Watson,0.766696605693,18
AM Rahane,0.765199131621,18
CL White,0.748466922559,18
SS Tiwary,0.739703665936,18
S Badrinath,0.738710343620,18
MC Henriques,0.726259875221,18
CH Gayle,0.714288068377,18
MK Pandey,0.699984468856,18
PA Patel,0.691573069317,18
BJ Hodge,0.650037009949,18
MK Tiwary,0.640321006938,18
F du Plessis,0.629221525293,18
DPMD Jayawardene,0.619416242291,18
KA Pollard,0.613065226848,18
NV Ojha,0.610704978185,18
Mandeep Singh,0.598988224375,18
DJ Bravo,0.593090794058,18
JA Morkel,0.584742972731,18
Y Venugopal Rao,0.583029295857,18
SV Samson,0.582629945540,18
ML Hayden,0.569000448960,18
KL Rahul,0.567794730171,18
DA Miller,0.563440526243,18
HH Gibbs,0.554981137254,18
AJ Finch,0.551473370179,18
DR Smith,0.544341530414,18
TM Dilshan,0.543577706025,18
IK Pathan,0.541511480625,18
WP Saha,0.540409643603,18
DJ Hussey,0.534444734896,18
SPD Smith,0.506863480293,18
KK Nair,0.498745534564,18
AM Nayar,0.493573098324,18
GJ Maxwell,0.484967737896,18
SS Iyer,0.484128083796,18
LRPL Taylor,0.468204518895,18
EJG Morgan,0.435752207807,18
SA Yadav,0.433345210841,18
RR Pant,0.428414634863,18
N Rana,0.426449418095,18
