RA Jadeja,1.555747016989,23
JH Kallis,1.503385028027,23
DJ Bravo,1.476725713308,23
Yuvraj Singh,1.336779317628,23
SR Watson,1.275748112519,23
JA Morkel,1.217788127840,23
IK Pathan,1.208335411605,23
SK Raina,1.087262448250,23
JP Duminy,1.057042540162,23
AB de Villiers,1.031108378845,23
CH Gayle,0.954470485750,23
YK Pathan,0.947554012736,23
MS Dhoni,0.917768940652,23
RV Uthappa,0.899893923171,23
G Gambhir,0.854805225337,23
DA Warner,0.822800855208,23
PP Chawla,0.791878681890,23
AM Rahane,0.721486595003,23
KA Pollard,0.709486607796,23
SC Ganguly,0.703990610755,23
KD Karthik,0.698692039801,23
A Symonds,0.653083404428,23
AT Rayudu,0.641600891916,23
RG Sharma,0.627583023970,23
JP Faulkner,0.613910167192,23
BB McCullum,0.605747601606,23
HH Pandya,0.599586337146,23
Harbhajan Singh,0.590349101092,23
MK Pandey,0.589265151005,23
A Mishra,0.580892380413,23
R McLaren,0.557618675350,23
R Dravid,0.551377125536,23
AC Gilchrist,0.551062302931,23
DR Smith,0.548355934901,23
MC Henriques,0.541340902934,23
PA Patel,0.538741581683,23
AR Patel,0.538580012197,23
ST Jayasuriya,0.530345418891,23
SE Marsh,0.517492992940,23
Shakib Al Hasan,0.479743723959,23
DPMD Jayawardene,0.476598045501,23
KC Sangakkara,0.474926550879,23
AD Mathews,0.471419676212,23
GJ Maxwell,0.465507876284,23
MEK Hussey,0.451922977543,23
AM Nayar,0.451068076014,23
SPD Smith,0.437965788652,23
V Kohli,0.437867144117,23
SK Warne,0.433007806127,23
S Badrinath,0.427687482127,23
BJ Hodge,0.426859790711,23
R Ashwin,0.414065162756,23
BA Stokes,0.413776389669,23
SV Samson,0.413575512161,23
AD Mascarenhas,0.405565335395,23
SP Narine,0.400533717861,23
SS Iyer,0.400320612928,23
DA Miller,0.397776930925,23
F du Plessis,0.396953338138,23
R Vinay Kumar,0.384015840491,23
RS Bopara,0.382347327298,23
DT Christian,0.376111965084,23
MN Samuels,0.374601577406,23
Y Venugopal Rao,0.371555095532,23
ML Hayden,0.371432780310,23
R Bhatia,0.364767547972,23
WP Saha,0.363093789636,23
KS Williamson,0.359934461181,23
RR Pant,0.357236952428,23
V Sehwag,0.355112964678,23
NV Ojha,0.353468674532,23
SS Tiwary,0.352654906551,23
MK Tiwary,0.348741852903,23
SL Malinga,0.347489717877,23
MS Bisla,0.344892873158,23
STR Binny,0.344403186602,23
DJ Hussey,0.344154123131,23
JC Buttler,0.342505771505,23
J Botha,0.341257056687,23
JD Ryder,0.338381378451,23
LR Shukla,0.335640638247,23
M Manhas,0.333373946203,23
MF Maharoof,0.332926258373,23
B Kumar,0.332827303922,23
CH Morris,0.328774200160,23
JR Hopes,0.325359017687,23
M Vohra,0.324655344243,23
DW Steyn,0.319816727260,23
KV Sharma,0.318769737667,23
RE van der Merwe,0.318695042812,23
P Negi,0.316614111869,23
P Kumar,0.312704338122,23
KK Nair,0.312604658894,23
LRPL Taylor,0.308022868929,23
DP Nannes,0.306072810331,23
DL Vettori,0.302976845827,23
TL Suman,0.296938306453,23
DJG Sammy,0.295741050855,23
UT Yadav,0.295475468864,23
KM Jadhav,0.291919162357,23
NLTC Perera,0.291609144761,23
Mandeep Singh,0.287686712333,23
AD Russell,0.286104582746,23
SB Styris,0.285845473706,23
Washington Sundar,0.282756041954,23
MG Johnson,0.281723744715,23
KP Pietersen,0.281325670943,23
Bipul Sharma,0.274922473560,23
RA Tripathi,0.265635855702,23
TM Dilshan,0.265481334162,23
JEC Franklin,0.262494113515,23
K Goel,0.260405219736,23
PC Valthaty,0.260405219736,23
AB Agarkar,0.257975333905,23
MM Sharma,0.254544044923,23
PV Tambe,0.254544044923,23
K Rabada,0.253296932975,23
Kuldeep Yadav,0.253296932975,23
RJ Harris,0.251432673071,23
Azhar Mahmood,0.249960650563,23
SA Yadav,0.249788120345,23
R Dhawan,0.248612862783,23
MR Marsh,0.248328759193,23
AN Ahmed,0.248325443669,23
Q de Kock,0.247376513795,23
HH Gibbs,0.246873388725,23
WPUJC Vaas,0.237903793153,23
Gurkeerat Singh,0.236089908873,23
C de Grandhomme,0.234891430576,23
AL Menaria,0.234364864674,23
MA Agarwal,0.231325903242,23
DS Kulkarni,0.231116469488,23
M Morkel,0.230305613968,23
MJ Lumb,0.229523616563,23
R Sathish,0.229523616563,23
KH Pandya,0.228890193835,23
MP Stoinis,0.228890193835,23
DJ Hooda,0.228129248841,23
M Kartik,0.228129248841,23
MA Starc,0.228129248841,23
MJ Clarke,0.226858864416,23
A Nehra,0.226853448042,23
SP Goswami,0.224318732325,23
EJG Morgan,0.221846015793,23
OA Shah,0.221831401722,23
CJ Anderson,0.220517649379,23
VR Aaron,0.220517649379,23
GJ Bailey,0.215664551837,23
KL Rahul,0.215258831218,23
CA Lynn,0.214014070717,23
KK Cooper,0.213891026415,23
AB Dinda,0.213237805572,23
HM Amla,0.213237805572,23
WD Parnell,0.213237805572,23
YV Takawale,0.212283015499,23
