DA Warner, 2.5153965422583147
SE Marsh, 2.340569043885237
SK Raina, 2.277507292997034
RV Uthappa, 2.274368268840502
Yuvraj Singh, 2.077914347971438
AB de Villiers, 2.054494679199826
BB McCullum, 1.9493258972562693
RG Sharma, 1.9425531908633251
MS Dhoni, 1.8503802262942894
S Dhawan, 1.8341182717665463
G Gambhir, 1.7880141581507418
V Sehwag, 1.7389976551953772
SC Ganguly, 1.7297547436207983
AT Rayudu, 1.7047462790931665
JP Duminy, 1.680757454876032
KC Sangakkara, 1.6727449942328854
AC Gilchrist, 1.6318395338699916
SR Tendulkar, 1.631387727158148
V Kohli, 1.5825406500909824
PD Collingwood, 1.5548993417395853
YK Pathan, 1.534914709413728
KD Karthik, 1.5045506169195135
MEK Hussey, 1.4999119043386213
R Dravid, 1.4471579685865668
JH Kallis, 1.431105403141136
A Symonds, 1.4114581684424774
M Vijay, 1.4039967242150109
RA Jadeja, 1.3641554558802929
SR Watson, 1.3631401440064075
SS Tiwary, 1.3600894917100281
AM Rahane, 1.3487609382213401
CL White, 1.346953949915541
S Badrinath, 1.2943328690446543
CH Gayle, 1.271134667346161
MK Pandey, 1.2570800566661466
MC Henriques, 1.2526844621291806
PA Patel, 1.233655549439539
BJ Hodge, 1.1810626028564504
MK Tiwary, 1.1604953866050836
F du Plessis, 1.1542522057413502
DPMD Jayawardene, 1.1255555227130754
KA Pollard, 1.1248039596520185
NV Ojha, 1.118000965203425
Mandeep Singh, 1.106929689820762
DJ Bravo, 1.099474313849331
Y Venugopal Rao, 1.0885759509250177
SV Samson, 1.0748925713495998
JA Morkel, 1.0642539401241025
KL Rahul, 1.0624253258134395
DA Miller, 1.0474997514989104
ML Hayden, 1.0474457048509187
HH Gibbs, 1.0311731463501599
AJ Finch, 1.0251090671156344
TM Dilshan, 1.01717273582836
DJ Hussey, 1.0140310684148757
IK Pathan, 1.0129588738040538
DR Smith, 1.012498044542073
WP Saha, 1.009185306749294
SPD Smith, 0.9569142070777212
KK Nair, 0.9510405303472949
AM Nayar, 0.9384619018803623
GJ Maxwell, 0.929131057568123
SS Iyer, 0.9275850356281568
LRPL Taylor, 0.913582336789804
EJG Morgan, 0.8472724767539416
LR Shukla, 0.8447871408199894
SA Yadav, 0.8442539484769104
GC Smith, 0.8395297972658462
RR Pant, 0.8378772655286683
KP Pietersen, 0.8369010874708522
ST Jayasuriya, 0.836891348067214
N Rana, 0.835439112425719
PP Chawla, 0.8277458329456322
HH Pandya, 0.8269803876578399
LMP Simmons, 0.8072732122438233
TL Suman, 0.797248491404851
MS Bisla, 0.7932758687621055
M Vohra, 0.790237775478865
Q de Kock, 0.7875060310777534
CA Pujara, 0.7826285986491714
E Lewis, 0.778602043367659
Shakib Al Hasan, 0.7773849239617067
KM Jadhav, 0.7744572543692003
MA Agarwal, 0.7743625532782612
RS Bopara, 0.7716677326590318
SP Goswami, 0.7576125692772346
DB Ravi Teja, 0.7536202230158537
Harbhajan Singh, 0.7536050208158044
AD Mathews, 0.7500993950478323
M Manhas, 0.7486074828495748
JD Ryder, 0.7466493880483998
KS Williamson, 0.7460244193529991
JC Buttler, 0.7434245887887382
AR Patel, 0.7218250866446952
CA Lynn, 0.7164135591523824
OA Shah, 0.7118508896713964
STR Binny, 0.7114842361157203
A Mishra, 0.7103026037066573
AL Menaria, 0.7095579026189452
CJ Anderson, 0.7060087968173403
AD Mascarenhas, 0.7032308136560659
R Ashwin, 0.7011456234287742
R McLaren, 0.698689274387112
SA Asnodkar, 0.6930648438414104
MV Boucher, 0.6836482577084165
GJ Bailey, 0.6818955275168456
B Chipli, 0.6808395899200436
DJM Short, 0.6806771671383753
RA Tripathi, 0.6771466809380997
MN van Wyk, 0.6760325405359806
BA Stokes, 0.6746693110807317
LA Pomersbach, 0.669452573501921
JR Hopes, 0.667060576175218
R Vinay Kumar, 0.6664674081765012
Ishan Kishan, 0.6607716052265149
J Botha, 0.6565209708775916
KH Pandya, 0.6554629927715694
SM Katich, 0.654107722393748
PC Valthaty, 0.6522392471376981
HM Amla, 0.6518203283199151
DT Christian, 0.6508930308158176
AD Russell, 0.6423084028464436
K Goel, 0.6362678696352213
Azhar Mahmood, 0.6303201117906745
P Kumar, 0.6283202313957267
SP Fleming, 0.6280185278620496
Y Nagar, 0.6270594247104289
SK Warne, 0.6256135974722485
GH Vihari, 0.6206745018429397
S Sohal, 0.6196642236771024
MD Mishra, 0.6193408248763674
SB Styris, 0.6182382223535646
DJ Hooda, 0.6134677678816126
JEC Franklin, 0.613423889182874
DB Das, 0.6100721678514978
DJG Sammy, 0.6080574593814847
VVS Laxman, 0.6076916921756148
JP Faulkner, 0.6052652811059466
BJ Rohrer, 0.6041656099619153
M Kaif, 0.6024978179854803
MN Samuels, 0.6014164522391654
UBT Chand, 0.5991363981350241
Gurkeerat Singh, 0.5987033601173055
LA Carseldine, 0.5982204792642438
R Sathish, 0.5978550358437837
RN ten Doeschate, 0.5975725702829287
KV Sharma, 0.5961973065651365
P Negi, 0.5956261575437531
R Bhatia, 0.5953336943633154
NLTC Perera, 0.594433520122577
MP Stoinis, 0.592566273185549
SP Narine, 0.5913681043852849
PA Reddy, 0.589614275104466
WA Mota, 0.5862480448369599
W Jaffer, 0.5850505417558723
FY Fazal, 0.5843366277609962
MC Juneja, 0.5831315174750993
RE van der Merwe, 0.5828859677725553
AS Raut, 0.5815615662260426
AA Jhunjhunwala, 0.5799323205721586
AP Tare, 0.5798671469796909
CH Morris, 0.5786953578334518
A Chopra, 0.5782210034974374
JDP Oram, 0.5780579722203453
