RA Jadeja,1.6600385149895203
JH Kallis,1.6076895038775307
DJ Bravo,1.55861086512838
Yuvraj Singh,1.4377213280962307
SR Watson,1.3417244801782882
IK Pathan,1.3023078781524366
JA Morkel,1.3006633933385883
SK Raina,1.1683314309848718
JP Duminy,1.122816536386627
AB de Villiers,1.079979880702177
CH Gayle,1.0221338664838167
YK Pathan,1.0032845384639353
MS Dhoni,0.9657989601183499
RV Uthappa,0.9456545027450345
G Gambhir,0.8947735672573003
DA Warner,0.8606518049846617
PP Chawla,0.8449925989966505
KA Pollard,0.7556609536884578
AM Rahane,0.7501562119587215
SC Ganguly,0.7483920717017571
KD Karthik,0.7391137228162152
A Symonds,0.7002979630173034
AT Rayudu,0.6744381032649283
RG Sharma,0.6710031849841871
BB McCullum,0.6360106720837317
JP Faulkner,0.6229799531231117
Harbhajan Singh,0.6171348061711515
MK Pandey,0.614761013361554
A Mishra,0.6113418177243533
HH Pandya,0.6059975687307098
R McLaren,0.5851523821546698
DR Smith,0.5826419599175758
R Dravid,0.5790935474232739
AC Gilchrist,0.5790343187079379
ST Jayasuriya,0.5548857273849599
PA Patel,0.5536040892740097
MC Henriques,0.5523887217821251
AR Patel,0.5503463193336735
SE Marsh,0.537361736282751
AD Mathews,0.5028734893010578
Shakib Al Hasan,0.49817044409819444
KC Sangakkara,0.4967391252997695
DPMD Jayawardene,0.49530591187219786
GJ Maxwell,0.4894281369373181
AM Nayar,0.4779354515577172
MEK Hussey,0.4730625263253181
V Kohli,0.4635701483374064
SK Warne,0.4566396679644693
SPD Smith,0.4532343942678614
BJ Hodge,0.4487960598135994
S Badrinath,0.44278295583117155
R Ashwin,0.4319144357544047
AD Mascarenhas,0.42427461930421795
SV Samson,0.42259064415762126
BA Stokes,0.4195382540004593
SP Narine,0.4150904501346351
DA Miller,0.41288079086726737
SS Iyer,0.40816680819227225
F du Plessis,0.4054710103079988
RS Bopara,0.4018173526574911
R Vinay Kumar,0.39740680048030175
DT Christian,0.39337978021983333
Y Venugopal Rao,0.3902349305444466
MN Samuels,0.3892426971248051
ML Hayden,0.38388847302336737
R Bhatia,0.3830658470143282
WP Saha,0.3733948013775643
KS Williamson,0.37063872934782816
SS Tiwary,0.36945511286940036
RR Pant,0.3693242379455124
V Sehwag,0.3685748798018964
NV Ojha,0.3658225754512452
MK Tiwary,0.36445124831548514
DJ Hussey,0.3612584728352106
MS Bisla,0.356125992522359
STR Binny,0.35492794567570396
J Botha,0.3547966659380448
JD Ryder,0.3515870829032741
SL Malinga,0.3512092936168878
LR Shukla,0.34941816499054634
JC Buttler,0.3492628102167816
M Manhas,0.34551883934259053
MF Maharoof,0.34480671914305594
B Kumar,0.342291484803007
CH Morris,0.3353267488828904
M Vohra,0.33520014507335305
JR Hopes,0.3340094147944668
RE van der Merwe,0.3329667154581071
DW Steyn,0.32986640130497746
P Negi,0.3286445311295798
KV Sharma,0.3269311073545056
P Kumar,0.3246477026365493
KK Nair,0.3187263379056626
LRPL Taylor,0.314706208429149
DP Nannes,0.3143562616905127
DL Vettori,0.30983441006918055
TL Suman,0.30942029419973593
UT Yadav,0.3049579551774555
DJG Sammy,0.3017804729182165
KM Jadhav,0.29962527704957087
NLTC Perera,0.2979957925752723
SB Styris,0.2953775023319398
AD Russell,0.29481447959923957
Mandeep Singh,0.29354610263059255
KP Pietersen,0.2909101891889505
Washington Sundar,0.2847785821816937
MG Johnson,0.28473573760453497
Bipul Sharma,0.27995077154415515
TM Dilshan,0.2731793209166533
JEC Franklin,0.2692849643128352
RA Tripathi,0.26744225943446875
K Goel,0.26691530191429136
PC Valthaty,0.26691530191429136
AB Agarkar,0.26398951825383343
MM Sharma,0.2610975022587312
PV Tambe,0.2610975022587312
RJ Harris,0.2565549384315937
Azhar Mahmood,0.2551141308018341
R Dhawan,0.2549081258400008
AN Ahmed,0.2545121683597351
K Rabada,0.2543561157440004
Kuldeep Yadav,0.2543561157440004
MR Marsh,0.25348814493809657
HH Gibbs,0.2517968610896757
SA Yadav,0.2516790496910588
Q de Kock,0.2505789419083153
WPUJC Vaas,0.24176588324797077
AL Menaria,0.2384600029674293
Gurkeerat Singh,0.2373706482090916
C de Grandhomme,0.23719790585075007
DS Kulkarni,0.23471931794922396
MA Agarwal,0.23371774546795065
MJ Lumb,0.2329836614208456
R Sathish,0.2329836614208456
M Morkel,0.23157931279689126
DJ Hooda,0.23082496134540587
M Kartik,0.23082496134540587
MA Starc,0.23082496134540587
A Nehra,0.23045045745254322
KH Pandya,0.22963803985373965
MP Stoinis,0.22963803985373965
MJ Clarke,0.22927020030460965
SP Goswami,0.22642254326944267
EJG Morgan,0.22438221389185942
OA Shah,0.22428916945642818
CJ Anderson,0.22130874160370562
VR Aaron,0.22130874160370562
GJ Bailey,0.2163657806146313
KL Rahul,0.21621906283094372
KK Cooper,0.2149810996217818
CA Lynn,0.21470533852506346
AB Dinda,0.21348437733272685
HM Amla,0.21348437733272685
WD Parnell,0.21348437733272685
YV Takawale,0.21240066732332874
