NUMBER OF ITERATIONS 5

SK Raina,229.775789182908
CH Gayle,207.660529826327
AB de Villiers,206.838491871815
RV Uthappa,204.389875113977
MS Dhoni,203.314909044590
RG Sharma,200.242033518598
DA Warner,191.215144976617
V Kohli,188.603118924835
G Gambhir,188.493037370654
S Dhawan,184.469816671302
KD Karthik,183.052481596144
YK Pathan,171.322315679902
Yuvraj Singh,165.828573918374
AT Rayudu,163.154672533658
BB McCullum,162.949848937064
V Sehwag,162.611384250635
KA Pollard,160.909316077144
SE Marsh,158.127360339227
SR Watson,157.574041480449
M Vijay,149.681824521199
AM Rahane,148.802383233620
PA Patel,148.657755813751
MK Pandey,144.145324351665
JP Duminy,134.552200979151
DR Smith,133.690787393926
AJ Finch,126.479309041142
MEK Hussey,121.179463734704
SR Tendulkar,120.517036909621
AC Gilchrist,117.753341515574
SV Samson,117.032000670274
DA Miller,114.907125101114
JH Kallis,114.598739082327
MK Tiwary,113.933813525570
SPD Smith,113.317428364555
RA Jadeja,112.861238327277
R Dravid,111.659261537039
KC Sangakkara,107.573479847381
DPMD Jayawardene,104.471654694671
WP Saha,102.741052356969
NV Ojha,102.661849881559
Mandeep Singh,101.774781027839
F du Plessis,98.201540472612
BJ Hodge,97.914253056342
DJ Bravo,96.761404914454
SS Tiwary,94.391163317188
KL Rahul,90.439932995107
S Badrinath,89.208719100567
GJ Maxwell,88.540848015028
SS Iyer,85.967044139722
KK Nair,84.163475267510
DJ Hussey,82.736875061568
SC Ganguly,81.276205301432
RR Pant,81.256012761748
KP Pietersen,80.349824451719
Y Venugopal Rao,80.319007146553
LRPL Taylor,79.345688951571
JC Buttler,78.944316853709
SA Yadav,78.873844202890
KS Williamson,78.453330457080
ML Hayden,76.861538906106
M Vohra,75.806340495465
JA Morkel,75.330443501758
TM Dilshan,75.020479000940
IK Pathan,72.673332851577
Q de Kock,72.426452662853
LMP Simmons,70.505409427174
EJG Morgan,69.807196806462
MC Henriques,69.674255575343
MA Agarwal,69.621799731380
CA Lynn,69.283248039812
A Symonds,68.110329075809
Harbhajan Singh,66.281099004195
CL White,65.776785963435
KM Jadhav,65.757136626703
ST Jayasuriya,61.979626461430
N Rana,60.482142857143
MS Bisla,60.019162115383
AM Nayar,58.442657456922
HH Gibbs,56.193751874149
STR Binny,56.129362521917
Shakib Al Hasan,55.804184083180
HH Pandya,55.636757987455
KH Pandya,55.173128831952
AD Russell,50.133147946824
TL Suman,49.960278172120
AD Mathews,49.541448063253
GC Smith,49.382929876388
Ishan Kishan,47.466462265804
GJ Bailey,46.793834682689
OA Shah,45.897419744223
JD Ryder,45.411396245367
AR Patel,45.405603573986
HM Amla,45.313030025530
RA Tripathi,43.821121933622
PP Chawla,43.440921432369
PC Valthaty,43.432475531005
E Lewis,42.949432511933
BA Stokes,40.613088871912
CJ Anderson,39.179532163743
SP Narine,39.019246031746
M Manhas,38.923321170573
NLTC Perera,37.512373737374
RS Bopara,36.513137466398
CA Pujara,35.888863183600
JR Hopes,34.072482589874
SA Asnodkar,33.854416027505
JP Faulkner,32.576954567172
MV Boucher,31.692888471178
J Botha,30.572409534910
AL Menaria,29.732646520147
AP Tare,29.166891441891
S Sohal,29.105046664722
LR Shukla,28.311248473748
DT Christian,28.299554392975
Azhar Mahmood,27.700865800866
JEC Franklin,27.677942226855
B Chipli,26.853108003108
DB Ravi Teja,26.625013875014
DJ Hooda,26.358181605976
LA Pomersbach,25.524747474747
SP Goswami,24.998015873016
DB Das,24.944632328456
CH Morris,24.822305472305
A Mishra,24.778904592140
MJ Lumb,24.729581529582
P Kumar,24.675091136933
MP Stoinis,24.062026862027
SW Billings,23.892710067710
KV Sharma,23.704477101846
P Negi,23.385825647782
SM Katich,22.714568764569
MR Marsh,22.292241745183
DJG Sammy,22.268506248653
UBT Chand,22.230379342879
R Vinay Kumar,22.193037518038
R Bhatia,21.899938949939
M Kaif,21.834126984127
RN ten Doeschate,21.031543456543
GH Vihari,20.857343065431
TM Head,20.228868353868
VVS Laxman,20.200321681243
Gurkeerat Singh,20.089632589633
Salman Butt,19.535905760906
V Shankar,19.251239111765
MD Mishra,18.953102453102
PD Collingwood,18.858946608947
R Ashwin,18.848304473304
K Goel,18.651616439116
R Sathish,18.268697968698
SP Fleming,18.171500721501
Y Nagar,17.769444444444
FY Fazal,17.171464646465
BJ Rohrer,17.053787878788
AS Raut,16.460317460317
Shubman Gill,16.160173160173
PA Reddy,15.655303030303
A Ashish Reddy,15.549869574870
AA Jhunjhunwala,15.507911369676
MF Maharoof,15.452380952381
C de Grandhomme,15.319444444444
JJ Roy,15.269252969253
MN Samuels,15.170329670330
YV Takawale,14.855594043638
S Anirudha,14.447402597403
CM Gautam,13.885714285714
SN Khan,13.820057720058
SK Warne,13.748931623932
MN van Wyk,13.436544011544
W Jaffer,13.422763347763
MC Juneja,13.162698412698
AD Hales,12.806746031746
MJ Guptill,12.707142857143
AB Agarkar,12.637301587302
PP Shaw,12.391469641470
R McLaren,12.257209457209
DW Steyn,12.180844155844
Niraj Patel,11.898382173382
S Vidyut,10.959180525357
MG Johnson,10.698037987125
Sachin Baby,10.625000000000
Bipul Sharma,10.578571428571
DH Yagnik,10.552194211018
AC Voges,10.538203463203
CR Brathwaite,10.477010708590
AB McDonald,10.384920634921
RJ Quiney,10.322402597403
N Saini,10.097727272727
BB Samantray,9.744372294372
Kamran Akmal,9.383333333333
RT Ponting,9.365079365079
B Kumar,8.931763285024
Misbah-ul-Haq,8.857142857143
PR Shah,8.779761904762
DJ Harris,8.709523809524
